,damage,stcode,ccode,rain1hr,raintot,stide,stidemhhw,windmax,year,gdp,pop,region
2410,0,37,107,2.02238806,10.61015653,0,0,28.66858195,2006,1986610,59203,2
2411,5,37,147,9.121568627,29.63142336,0,0,29.80659745,2006,5697256,152934,2
2412,0,13,43,8.743902439,53.61463415,0,0,24.15153127,2006,203872,10388,2
2413,0,13,109,5.7625,52.490625,0,0,24.3553889,2006,335310,10889,2
2414,0,13,183,10.15362319,66.19781421,0,0,25.06934067,2006,92819,12152,2
2415,0,13,19,6.075641026,43.69521569,0,0,27.95990453,2006,607945,18051,2
2416,0,13,267,8.80375,55.0025,0,0,25.00209752,2006,416967,23417,2
2417,0,13,71,5.263541667,32.97395833,0,0,28.54827236,2006,974607,43700,2
2418,0,13,75,7.4975,44.125,0,0,28.15424359,2006,337659,16622,2
2419,0,13,27,9.270238095,64.3652381,0,0,29.70856827,2006,255085,16309,2
2420,0,13,31,7.988793103,56.29482759,0,0,24.30994113,2006,1509613,64304,2
2421,0,13,275,7.55625,40.65104167,0,0,30.02152011,2006,1688176,43901,2
2422,0,13,165,7.634482759,51.42931034,0,0,24.41921305,2006,160700,8533,2
2423,0,13,103,9.535365854,56.29512195,0,0,25.1733826,2006,1145224,47823,2
2424,0,13,251,10.69912281,57.96279798,0,0,25.0160392,2006,289063,14884,2
2425,0,13,173,7.667647059,54.70294118,0,0,28.19835684,2006,112285,8509,2
2426,0,13,131,3.36125,24.02876292,0,0,30.26388735,2006,484605,24384,2
2427,0,13,87,2.185981308,11.9532083,0,0,30.4215063,2006,787070,27835,2
2428,0,13,185,9.66,73.88259259,0,0,29.33956797,2006,3581706,100592,2
2429,10,12,73,6.421428571,54.86190476,0,0,31.9849423,2006,11445975,263076,2
2430,0,12,119,4.25,34.89656593,0,0,32.26854251,2006,1460067,76202,2
2431,0,12,133,1.132692308,1.889983974,0,0,31.25247868,2006,470873,22860,2
2432,0,12,59,0.137804878,0.475115359,0,0,29.67159917,2006,292027,19824,2
2433,0,12,77,4.387671233,28.59778204,0,0,33.7146671,2006,193310,8011,2
2434,0,12,39,3.258241758,25.73986999,0,0,31.38979343,2006,1066746,45258,2
2435,0,12,63,0.835151515,4.185675398,0,0,30.91111759,2006,1182416,48265,2
2436,5,12,67,11.94591837,95.06716379,0,0,32.12194719,2006,112743,8341,2
2437,0,12,13,2.302970297,6.756435644,0,0,32.51088122,2006,199778,13997,2
2438,5,12,79,11.89032258,89.57546711,0,0,30.866327,2006,367153,19299,2
2439,0,12,21,19.89473684,142.7573935,0.605234399,0.103768887,22.96675755,2006,14126821,312621,2
2440,0,12,86,8.524815725,66.55292629,0.677896156,0.677896156,25.41270062,2006,112523259,2405911,2
2441,0,12,11,4.812765957,48.03532186,0.374930273,-0.055369727,24.3984335,2006,79160040,1739348,2
2442,0,12,99,13.64760766,82.07067039,0.462084501,0.092974623,24.32460798,2006,59806955,1284489,2
2443,0,12,35,7.023076923,50.0802442,0.742302344,0.000584039,23.92403426,2006,1701956,84339,2
2444,0,13,191,3.615853659,26.83584396,0.997016304,-0.10035125,17.88634897,2006,202733,12950,2
2445,0,13,179,3.02688172,20.47772707,1.014379693,-0.09123875,17.58166569,2006,2593355,63047,2
2446,0,13,29,3.292405063,21.12169665,1.014912899,-0.10822985,17.13484867,2006,510076,27346,2
2447,0,13,51,3.554651163,21.21511628,1.012861848,-0.084021181,18.8710105,2006,11890430,246896,2
2448,0,45,53,3.265517241,12.45745596,0.987855742,-0.11130454,18.59420029,2006,683500,22406,2
2449,0,45,13,2.029310345,9.768223965,0.985182857,-0.084129635,21.2150698,2006,6029715,147213,2
2450,0,45,29,4.677456647,15.34239318,0.88653817,-0.096332655,21.81901349,2006,906880,38608,2
2451,0,45,19,7.142045455,51.7902885,0.875013034,0.027311941,30.09875998,2006,18204950,334826,2
2452,1000,51,710,19.19090909,159.1579545,0.395470757,-0.044629243,21.66673536,2006,19967426,243406,3
2453,2000,51,700,17.32941176,156.2768908,0.661592095,0.240892095,25.76302567,2006,8382426,183581,3
2454,1000,51,199,17.50909091,164.8935065,0.575414569,0.096568328,25.68290173,2006,1038648,63912,3
2455,1000,51,73,16.15128205,153.5021433,0.65206242,0.171270637,25.89030364,2006,781909,36220,3
2456,3000,51,115,21.42941176,151.2823529,0.368939715,0.038925452,25.90256767,2006,174542,8987,3
2457,5000,51,119,12.24615385,120.9038462,0.446043986,0.172350527,25.9779192,2006,265407,10732,3
2458,200,51,103,12.4862069,111.6185907,0.42058646,0.139638735,26.02797824,2006,362588,11551,3
2459,15000,51,133,12.25294118,102.1702317,0.37266152,0.14219233,26.05167731,2006,340656,12430,3
2460,0,51,179,5.540909091,54.43295455,0.586457258,0.359321096,19.61502912,2006,3200413,119892,3
2461,10,51,153,4.938297872,63.32128949,0.502425872,0.265454137,20.95310639,2006,4326296,359174,3
2462,5000,51,131,19.60740741,150.0068874,0.620012937,0.007923302,19.94906505,2006,504264,12776,3
2463,170,24,17,4.377777778,60.12271062,0.622114683,0.391954166,24.46015075,2006,4338586,141164,3
2464,3300,24,37,8.145901639,74.13469945,0.865538201,0.549538201,26.20473688,2006,4514157,98849,3
2465,165,24,9,6.479487179,75.88852564,0.838928995,0.522428995,26.10643205,2006,2974466,87043,3
2466,20,24,3,4.504411765,66.58384104,1.034263859,0.769663859,25.51300542,2006,30876569,517698,3
2467,100,24,15,2.837096774,41.03146574,1.246647528,0.851708489,25.04428817,2006,2795314,98821,3
2468,100,24,29,6.189583333,64.43958333,0.920340808,0.606810066,26.07850053,2006,778921,19786,3
2469,100,24,35,5.380327869,64.64821601,0.783349446,0.509250925,26.7078397,2006,1212017,45716,3
2470,100,24,41,9.484313725,80.32888889,0.703654854,0.428454854,27.10816151,2006,1663703,37000,3
2471,1000,24,19,11.23018868,100.0614557,0.661570685,0.296470685,26.26900018,2006,1027313,31677,3
2472,1000,24,39,13.02068966,113.6580382,0.526504362,0.165104362,22.69189801,2006,640008,26139,3
2473,2000,24,47,14.6,140.453623,0.56115336,-0.02095301,17.91858522,2006,2071684,50678,3
2474,450,10,5,14.18322148,103.0870323,0.715049908,-0.064881904,20.04304206,2006,8387740,182390,3
2475,200,10,1,7.735294118,71.60422428,0.940478518,-0.05846849,20.19978663,2006,5951578,149704,3
2476,100,10,3,4.189041096,45.63979567,1.141118426,0.226926726,20.90830474,2006,40835035,527174,3
2477,50,34,33,4.178846154,43.8854681,1.137144125,0.211035498,18.80288356,2006,5786974,65831,3
2478,100,34,11,5.224324324,44.16888712,0.957712646,-0.048770219,17.5933933,2006,5174900,153371,3
2479,1500,34,9,5.902325581,43.53744356,0.869886306,-0.066497681,14.79247618,2006,4467911,98695,3
2480,200,34,1,7.798901099,57.03398297,0.633774251,-0.075725749,15.29219428,2006,13492378,271759,3
2481,100,34,29,8.41875,75.74748918,0.665949533,-0.051550467,13.80507726,2006,16269670,561302,3
2482,3050,34,25,4.385507246,56.94507026,0.793808471,-0.025736146,13.69455556,2006,28396354,626934,3
2483,0,34,23,4.535555556,54.10571895,0.802057115,-0.048990332,13.58976077,2006,45929973,786890,3
2484,0,34,13,4.935,54.61722222,0.764559725,-0.088316124,12.48259452,2006,43559413,781027,3
2485,0,34,17,3.8,42.6,0.765019883,-0.051588983,11.83713018,2006,31743361,613577,3
2486,0,34,3,5.13,46.66824885,0.621421169,-0.109280053,12.16437399,2006,57036847,889406,3
2487,0,36,85,2.975,42.35,0.804935165,-0.041953544,12.26181707,2006,10758323,457577,3
2488,0,36,47,2.853333333,29.305,0.832729226,-0.057144732,11.58215979,2006,52488092,2436132,3
2489,0,36,81,3.011111111,26.32916667,1.147712222,-0.019978808,10.8727704,2006,63478281,2173862,3
2490,0,36,59,2.388888889,20.14548654,1.149203476,-0.047641567,10.49624217,2006,71863770,1324905,3
2491,0,36,119,4.366666667,20.16183575,1.147851172,-0.073317457,10.96305542,2006,57381042,931426,3
2492,20,51,13,4.566666667,61.3,0,0,22.2742747,2006,23488399,188176,3
2493,0,51,177,5.89375,39.4134375,0,0,18.15919838,2006,2348545.5,117891,3
2494,0,51,59,4.7,61.71844262,0,0,22.61009149,2006,27755179.33,1018981,3
2495,3000,51,1,15.36956522,125.0029409,0.583116033,0.026902831,19.91686288,2006,1593007,35192,3
2496,0,45,15,7.53236715,46.10116128,0,0,27.84895394,2006,4501613,159501,2
2497,0,45,35,3.478723404,19.82504397,0,0,22.4508654,2006,2383680,120136,2
2498,0,42,75,2.3,43.16102887,0,0,23.14970025,2006,4006540,128302,3
2499,0,42,109,6.434782609,68.89968944,0,0,19.19893884,2006,1238267,38946,3
2500,0,42,45,3.632142857,39.62810559,0,0,18.79347106,2006,22345929,553806,3
2501,0,42,91,4.493150685,38.26916489,0,0,19.16450295,2006,57329461,781519,3
2502,0,42,95,2.369642857,31.66033254,0,0,17.73471476,2006,9549824,289628,3
2503,0,42,29,3.408849558,35.33776037,0,0,23.91367921,2006,31823875,479137,3
2504,0,42,11,2.223809524,41.73216311,0,0,22.8399123,2006,14994630,401834,3
2505,0,42,17,5.082022472,54.09454515,0,0,17.62048263,2006,26057739,619544,3
2506,0,42,77,2.748,33.63474459,0,0,19.81305778,2006,16727259,336794,3
2507,0,42,101,5.77,42.70611111,0,0,16.92933785,2006,68248159,1488710,3
2508,0,37,195,14.20689655,113.6377344,0,0,25.86005808,2006,3739143,77379,2
2509,0,36,111,0.43006135,2.636294578,0,0,13.78874069,2006,5428340,182845,3
2510,0,34,21,6.906451613,62.84336918,0,0,14.73405613,2006,23572011,362840,3
2511,0,34,7,4.261764706,46.74709702,0,0,16.37651229,2006,19992728,513195,3
2512,0,34,35,4.10625,51.56034141,0,0,14.24452917,2006,27009712,314993,3
2513,0,34,31,4.314285714,42.27277056,0,0,12.92328219,2006,18564977,492730,3
2514,50,34,5,5.47983871,62.79357561,0,0,15.89572805,2006,21541315,448373,3
2515,0,34,27,4.015151515,47.53771956,0,0,14.24270053,2006,40911750,487486,3
2516,0,34,15,3.744680851,43.37568922,0,0,18.26675537,2006,10151424,280015,3
2517,0,34,19,4.922222222,55.2275,0,0,15.63098632,2006,6478361,128535,3
2518,100,24,11,8.472,83.60863121,0,0,22.75042231,2006,800193,32214,3
2519,1000,24,45,15.07586207,136.3693966,0,0,21.79305788,2006,3564455,94621,3
2520,0,13,183,2.642028986,16.51267628,0,0,15.50401527,2006,92819,12152,2
2521,0,13,103,2.915853659,16.87801126,0,0,16.22716355,2006,1145224,47823,2
2522,0,12,43,23.21135135,148.805916,0,0,21.45498255,2006,202541,12297,2
2523,0,12,51,25.67709251,183.6670776,0,0,22.10192311,2006,1197705,38776,2
2524,25,11,1,4.445454545,59.00454545,0,0,22.39338144,2006,88125032,570681,3
2525,0,12,65,5.64,20.98268868,0.707815801,0.201515801,13.42717707,2007,247522,14383,2
2526,0,12,123,6.303448276,32.01297063,0.721301593,0.214301593,15.40148973,2007,591046,21805,2
2527,0,12,29,9.419047619,52.81349206,0.747458725,0.251318613,18.09146899,2007,205189,16083,2
2528,0,12,75,8.710294118,52.96652385,1.040568404,0.464293895,23.20830705,2007,694358,40204,2
2529,0,12,101,4.07972028,38.56041885,0.946726699,0.480905344,29.76093492,2007,9500878,453579,2
2530,0,12,103,7.359210526,50.80912877,0.948562376,0.595013508,29.45033279,2007,40798293,918624,2
2531,40,12,57,5.047641509,41.73436705,1.01889979,0.663713566,31.29815615,2007,64166316,1184686,2
2532,0,12,81,4.432,29.22802651,0.822673493,0.510173493,31.7116305,2007,12382657,316410,2
2533,0,12,115,5.722807018,28.02526699,0.837609353,0.550706356,32.46128017,2007,15385307,375325,2
2534,0,12,35,2.291208791,10.92307692,0.857108241,0.115389936,27.22415949,2007,1819443,90516,2
2535,2,13,191,9.036585366,49.21445993,1.224660483,0.123795679,24.53668929,2007,206759,13623,2
2536,2,13,179,7.975268817,40.27030906,1.370777952,0.248646216,23.80683102,2007,2778846,63708,2
2537,2,13,29,10.16708861,49.41374535,1.379507878,0.256157526,22.68620087,2007,529751,28302,2
2538,2,13,51,10.05348837,58.32315011,1.465555008,0.361248308,24.44959891,2007,12549471,251981,2
2539,2,45,53,12.25344828,74.11958238,1.424434327,0.325734327,26.55506163,2007,706295,22971,2
2540,2,45,13,12.70344828,73.45720081,1.398944724,0.299844724,27.42421385,2007,6403376,151411,2
2541,2,45,29,6.516184971,36.89950079,1.159636352,0.167572256,27.34177019,2007,954873,38765,2
2542,2,45,19,5.061363636,35.17445015,1.115486243,0.137807356,28.85463602,2007,19598833,337147,2
2543,0,34,9,2.758139535,13.70164159,0.984847656,0.062026429,14.09893691,2007,4581637,97686,3
2544,0,34,1,8.734065934,30.74296703,0.762175479,0.052675479,14.73847526,2007,14140709,272303,3
2545,0,34,29,6.3125,23.3058837,0.797501425,0.080001425,14.53380117,2007,16917819,565356,3
2546,0,34,25,4.192753623,17.97572464,0.923010792,0.103439864,13.15141533,2007,29619596,626644,3
2547,0,34,17,4.6,31.9,0.913493317,0.083693044,11.59567569,2007,32140911,613637,3
2548,0,34,3,4.8475,25.07443403,0.723991441,-0.015704887,11.62631259,2007,59593067,890817,3
2549,0,36,47,6.573333333,36.05904762,1.004996105,0.099407972,12.53135955,2007,55406010,2441324,3
2550,0,36,81,9.288888889,40.33194444,1.284671103,0.09912421,12.8891872,2007,67251257,2177351,3
2551,0,36,59,10.59555556,34.67019608,1.290575895,0.087842165,14.8956906,2007,75923296,1322048,3
2552,0,36,61,7.08,31.5,0.963763539,0.113052298,0,2007,449321602,1581402,3
2553,0,36,5,7.78,32.94,1.289241527,0.08687875,11.91587374,2007,28159276,1354056,3
2554,0,36,119,4.850704225,24.50573865,1.287536332,0.064736332,12.12926545,2007,60386362,933414,3
2555,0,13,305,6.194642857,54.76712662,0,0,20.59033737,2007,770048,29421,2
2556,0,13,1,10.90568182,70.95691271,0,0,17.6263034,2007,975898,17985,2
2557,0,13,65,8.02260274,43.33546458,0,0,16.33296645,2007,179933,6838,2
2558,3,13,251,6.502631579,69.06794445,0,0,22.13052514,2007,296608,14865,2
2559,0,12,105,3.703723404,25.0275371,0,0,30.55139641,2007,19375636,585982,2
2560,0,12,67,5.505102041,31.87335601,0,0,16.78775841,2007,172927,8398,2
2561,1,12,79,5.072580645,32.50969639,0,0,14.05709489,2007,363430,19322,2
2562,0,48,7,4.781707317,27.94146341,0.288031547,0.080905167,18.80256987,2007,606577,23172,1
2563,0,48,57,14.55789474,91.4380117,0.441898939,0.26980154,18.52934518,2007,1634588,20888,1
2564,0,48,285,10.02816092,41.50699416,0,0,16.38131921,2007,1167867,19238,1
2565,200,48,255,8.505797101,35.10616499,0,0,17.70991598,2007,373671,14900,1
2566,0,48,187,5.02992126,38.59055118,0,0,16.67080631,2007,3072998,117667,1
2567,0,48,123,6.155214724,34.14969325,0,0,16.9621081,2007,843847,19961,1
2568,200,48,493,9.783448276,46.14814332,0,0,17.81637213,2007,472356,40354,1
2569,0,48,391,4.643918919,27.04259055,0,0,18.29134893,2007,865835,7414,1
2570,750,48,201,9.959354839,67.0861603,0,0,14.20613328,2007,277630855,3863344,1
2571,5,37,31,6.120588235,44.2537379,0.75434402,0.108401902,29.56635343,2007,1756471,64258,2
2572,0,37,55,1.263589744,6.220847724,0.704738372,0.116738372,29.52260282,2007,1643999,33541,2
2573,500,48,71,17.94625,85.283125,1.468966712,1.152866712,49.00436994,2007,1664980,30714,1
2574,2500,48,167,12.05948276,75.3637931,1.468966712,1.152866712,45.67949564,2007,13366225,283770,1
2575,25050,48,245,42.54261364,237.8790341,2.026047269,1.726647269,51.19430474,2007,17395925,247629,1
2576,50,22,23,35.4567474,211.2616608,1.829530577,1.537830577,47.67768209,2007,1182765,7517,1
2577,10010,48,361,76.16363636,235.3843109,0,0,46.62709235,2007,2617158,82255,1
2578,50,48,351,19.11916168,84.30921672,0,0,42.63205813,2007,420292,14335,1
2579,10,48,241,11.24647059,40.9779524,0,0,41.80132009,2007,936053,35069,1
2580,250,22,11,28.32821782,167.9493353,0,0,40.4838204,2007,824945,34623,1
2581,75,22,79,14.55021459,99.31070632,0,0,28.98525731,2007,4535779,130238,1
2582,200,22,19,31.99538462,151.600407,0,0,44.95132303,2007,13503856,187081,1
2583,50,22,115,15.51072961,94.0534568,0,0,31.66284342,2007,1619455,49796,1
2584,75,22,3,14.63703704,85.26762984,0,0,35.38918773,2007,563570,25937,1
2585,2,44,9,3.130769231,13.296875,0.872749291,0.199766527,11.1399407,2007,5409752,126895,3
2586,22,44,3,3.168965517,13.4934033,0.922195854,0.163495854,9.733776244,2007,7663334,167515,3
2587,10,44,1,3.74,13.28,0.91565033,0.17332148,11.18381385,2007,1482318,50914,3
2588,3,25,7,4.056,23.76166667,0.81731186,0.230814812,11.17402212,2007,977887,15919,3
2589,4,25,19,10.95,56.11428571,0.942488123,0.378141175,13.03211483,2007,958811,9985,3
2590,7,25,5,3.310465116,13.24212734,0.81216105,0.157677018,10.64640017,2007,19294858,545288,3
2591,50,25,1,7.35308642,44.0358209,1.900480216,0.49191321,12.35677213,2007,10031708,218380,3
2592,22,25,23,3.05754717,14.5668849,1.832899479,0.288314554,11.63103359,2007,17922733,488251,3
2593,10.5,25,21,2.97,15.34351724,1.828571432,0.290171073,11.57208549,2007,39344051,656582,3
2594,14,25,9,3.369230769,15.48511921,1.84107889,0.35496086,10.09717823,2007,33684730,730664,3
2595,0,23,9,4.373913043,23.64663723,2.042820566,0.323353205,13.72741812,2007,2024678,54300,3
2596,0,23,29,4.920963173,25.53567911,3.393620645,0.358509984,16.25740815,2007,927541,33424,3
2597,4,44,5,3.060714286,12.21428571,0.891078981,0.178731119,11.15823189,2007,4835494,82881,3
2598,0,23,19,5.845081967,26.11335042,0,0,11.82673245,2007,5462341,152232,3
2599,0,37,31,6.145294118,18.37980897,0.865799405,0.164699405,29.40002986,2008,1844582,64700,2
2600,0,37,95,1.760444444,11.79802715,0.632096331,0.163382729,29.38020611,2008,142251,5764,2
2601,0,37,55,2.181025641,15.25869864,0.774816744,0.187520906,29.40642087,2008,1630546,33553,2
2602,867585.5,48,61,28.57835498,252.1112382,1.114633411,0.902930142,49.24053585,2008,7949330,393000,1
2603,173328.5,48,489,31.09562044,250.089781,1.093267255,0.88235345,45.75988271,2008,654070,21763,1
2604,0,48,261,7.116716418,118.038209,0.970786685,0.761392456,44.7188093,2008,620000,410,1
2605,500,48,273,9.335106383,126.018617,0.634228292,0.417628292,29.69295489,2008,1297092,31555,1
2606,2000,48,355,12.05048077,133.3130895,0.571601117,0.356301117,24.76386744,2008,15073171,333526,1
2607,0,48,47,15.55,153.392398,0,0,36.92557243,2008,783930,7345,1
2608,0,48,247,17.36619718,130.0265637,0,0,33.50712694,2008,330608,5198,1
2609,500,48,249,9.91,91.65179612,0,0,25.72479336,2008,1679506,40554,1
2610,299457,48,215,13.87119205,196.3972497,0,0,42.26842025,2008,17146581,736694,1
2611,0,48,131,8.474925373,62.32762304,0,0,27.79917609,2008,1177054,11945,1
2612,500,48,409,10.6124031,108.277418,0,0,21.45782507,2008,2247998,66417,1
2613,50010,48,427,21.03974359,158.6678536,0,0,35.15487255,2008,2280470,59763,1
2614,5,48,71,16.635,63.10131459,0.630201289,0.314101289,32.73605663,2008,1655083,31619,1
2615,95,48,167,12.20086207,43.06248428,0.630201289,0.314101289,33.22286965,2008,11966224,288643,1
2616,250,48,245,9.951704545,36.21286047,1.539764857,1.291464857,32.83469159,2008,16912193,249430,1
2617,250,22,23,5.305190311,47.53012847,1.625627594,1.335927594,33.05785807,2008,1432621,7434,1
2618,50,22,113,9.420866142,47.07691551,0.932568145,0.678458706,30.1469542,2008,2332115,57421,1
2619,0,22,109,11.1,69.08702069,0.646189122,0.456289122,25.77330077,2008,6830188,111453,1
2620,0,22,57,4.485542169,30.36932288,0.299354752,0.102967238,21.29704798,2008,4670950,95603,1
2621,0,22,51,3.499009901,13.22970297,0.300426595,0.106383539,18.00833055,2008,20557895,431759,1
2622,0,22,75,1.564230769,9.56837421,0.542119193,0.333909627,17.16687289,2008,5178195,22677,1
2623,100,48,361,7.468181818,26.15164989,0,0,31.0429945,2008,2617494,82612,1
2624,50,22,19,7.824615385,42.98105981,0,0,29.07098265,2008,11643115,188928,1
2625,0,22,109,17.64528875,52.80072738,0.412159894,0.183158049,13.76313245,2008,6830188,111453,1
2626,0,22,57,16.4497992,48.57603952,0.37863004,0.180086998,14.64978017,2008,4670950,95603,1
2627,0,22,51,10.08910891,46.19148384,0.382950296,0.187249256,16.45576949,2008,20557895,431759,1
2628,0,22,75,7.882307692,43.63691439,0.436113386,0.224527912,15.98074258,2008,5178195,22677,1
2629,0,22,87,2.934328358,24.11275594,0.434928034,0.217685647,16.88717028,2008,2416301,28879,1
2630,0,22,71,3.206349206,27.93904762,0.323801876,0.114126696,16.85685503,2008,21599550,301842,1
2631,0,22,103,1.522043011,19.45687981,0.294699137,0.074050179,20.23188965,2008,6790103,229252,1
2632,0,28,45,1.726436782,22.66909917,0.404071596,0.153360935,20.1617001,2008,1822158,42764,1
2633,0,28,47,2.71372549,20.86862745,0.451979416,0.201002433,19.76472339,2008,8828706,182735,1
2634,0,28,59,6.901492537,47.53955224,0.445793003,0.191536816,19.65047681,2008,6022663,137791,1
2635,20,1,97,8.596832579,69.53461538,0.496429562,0.243029562,20.91820378,2008,16348206,409196,1
2636,2,1,3,8.736,74.25447021,0.503603516,0.255185054,22.40733306,2008,5202606,175827,1
2637,0,12,33,6.941732283,50.7519685,0.383258756,0.180325642,23.2899431,2008,12175147,296854,2
2638,0,12,113,6.362561576,52.12526683,0.208189096,0.002002747,24.37727768,2008,3090054,148538,2
2639,0,12,91,5.961494253,50.63258214,0.207207709,0.068755669,24.06359789,2008,8916669,181752,2
2640,30,12,131,9.149509804,61.31523278,0.401086561,0.241486561,24.89912306,2008,1741104,53563,2
2641,15,12,5,29.31818182,105.4935867,0.392294386,0.172015141,27.44267987,2008,7081345,166267,2
2642,175,12,45,10.77256637,62.05119725,0.545493814,0.283493814,28.11227272,2008,365285,15851,2
2643,25,12,37,9.442857143,83.80396812,1.32906751,0.84906751,28.03276554,2008,328237,11484,2
2644,5500,12,129,11.84336283,200.6227103,1.56630922,1.07320922,27.03271012,2008,566230,29183,2
2645,1600,12,65,24.66415094,344.6802976,1.524432074,1.019632074,26.92762249,2008,247796,14606,2
2646,850,12,123,23.47445652,281.2577321,1.407315554,0.899415554,28.66787213,2008,601460,22356,2
2647,650,12,29,19.44603175,265.6237831,0.887715595,0.376015595,30.57541422,2008,203872,16214,2
2648,15,12,75,8.403921569,195.3723179,1.051738011,0.477138011,31.61591966,2008,672871,40809,2
2649,0,12,17,11.43688525,116.4416768,1.313773282,0.90143468,32.77462422,2008,4055709,142122,2
2650,0,12,53,7.19,67.9470578,1.302079453,0.903614529,32.26316637,2008,3233815,172437,2
2651,0,12,15,12.775,149.4429259,0.430935262,0.155674799,33.98210995,2008,3957077,160467,2
2652,250,12,71,12.5549505,186.0965266,0.516907502,0.19295698,33.4255589,2008,23500904,610984,2
2653,80,12,21,12.88320802,234.2348555,1.604253696,1.046353696,36.04786564,2008,13757317,316641,2
2654,9400,12,87,16.29565217,169.8951987,2.043103446,1.460603446,36.04702302,2008,3927423,72730,2
2655,10,12,86,11.07641278,158.943063,0.935314279,0.935314279,30.77242731,2008,115205967,2436062,2
2656,15,12,11,14.36340426,194.0812249,0.479151108,0.057435847,33.62457418,2008,79632244,1723633,2
2657,1515,12,99,19.65933014,227.0761192,0.527063686,0.15840632,37.7134606,2008,58417928,1294938,2
2658,20,12,85,15.30703125,274.1080216,0.573289943,0.12363706,37.72606123,2008,6586549,144369,2
2659,87000,12,111,17.29292035,295.3183999,0.615436907,0.138461073,36.41245278,2008,7376929,273151,2
2660,5163,12,61,18.807,309.1686044,0.650534143,0.06730384,35.43305271,2008,4755837,136277,2
2661,70199,12,9,13.7907173,308.1518284,0.785555177,0.13622988,34.05441846,2008,21148164,542378,2
2662,13040,12,127,11.68333333,252.2065789,1.148754999,0.412462289,32.01986883,2008,14613634,497366,2
2663,0,12,35,18.50659341,207.3791209,1.409657741,0.667939435,30.26317189,2008,1729203,93546,2
2664,0,12,109,11.73305085,140.1854241,1.739741555,0.873614332,33.23001074,2008,5780282,181720,2
2665,0,12,31,13.76315789,221.0826231,1.742124619,0.850804577,32.89156168,2008,48040534,855437,2
2666,0,12,89,13.08434783,206.6662034,1.758222561,0.809522561,30.57808629,2008,2020629,71557,2
2667,0,13,39,12.59327731,148.6838396,1.83508157,0.764434415,28.86100635,2008,1605215,49713,2
2668,0,13,127,12.48809524,95.67991447,1.77660098,0.694183486,26.15948613,2008,3332068,78013,2
2669,14,13,191,11.48658537,105.8390974,1.664525217,0.566125217,24.18536759,2008,201137,13973,2
2670,6,13,179,6.647311828,90.81602403,1.603184989,0.481053253,23.00877282,2008,3097923,62635,2
2671,4.5,13,51,6.384883721,87.60898663,1.570220289,0.454422477,21.95852383,2008,12591481,255269,2
2672,0,28,113,5.092753623,44.33623188,0,0,20.98331875,2008,1083279,40290,1
2673,0,28,109,1.784892086,18.30851518,0,0,21.48911129,2008,1150503,56538,1
2674,0,28,147,3.412676056,29.7056338,0,0,21.405694,2008,226629,15622,1
2675,0,28,157,7.444915254,59.43771403,0,0,17.96147713,2008,150850,10061,1
2676,0,28,5,5.1921875,44.99921875,0,0,19.77806581,2008,182235,13324,1
2677,0,22,63,12.14876033,60.86905418,0,0,18.37796091,2008,1863818,123962,1
2678,0,22,93,8.160869565,50.87608696,0,0,15.39709996,2008,1469944,22095,1
2679,0,22,37,7.407594937,59.29578059,0,0,18.40961089,2008,378332,20415,1
2680,0,22,91,5.484722222,58.53225743,0,0,19.17915964,2008,136063,11106,1
2681,0,22,121,15.33333333,52.34242424,0,0,15.39038227,2008,1468898,23252,1
2682,0,22,33,10.28536585,57.09146341,0,0,17.77533497,2008,26528271,433723,1
2683,0,22,105,3.976190476,42.53673469,0,0,20.40838889,2008,3419476,118621,1
2684,0,22,77,4.960909091,36.13877889,0,0,15.13782269,2008,1379563,22966,1
2685,0,22,89,9.218055556,55.15,0,0,16.2808021,2008,5891856,52516,1
2686,0,22,5,13.48214286,54.31785714,0,0,15.64709956,2008,4567364,102891,1
2687,0,22,7,8.5171875,49.6515625,0,0,14.32043055,2008,543412,23534,1
2688,0,22,47,8.331034483,47.89408384,0,0,14.93056328,2008,2227960,33685,1
2689,0,22,125,7.9,48.09887686,0,0,16.27730605,2008,685002,15767,1
2690,0,22,117,2.589166667,27.0325,0,0,21.57145535,2008,867548,47000,1
2691,0,22,95,7.323611111,47.92361111,0,0,17.00019864,2008,7867290,46811,1
2692,0.5,13,279,8.956060606,77.37747777,0,0,20.21094758,2008,836323,27345,2
2693,15,13,273,11.50701754,149.3602283,0,0,18.81631707,2008,216192,9648,2
2694,25,13,95,11.59298246,162.6897252,0,0,20.09154617,2008,3930968,94363,2
2695,250,13,253,22.7,154.5782946,0,0,25.48967897,2008,216797,8827,2
2696,0,13,17,5.433333333,67.81023504,0,0,20.18488936,2008,459717,17675,2
2697,0,13,19,11.72692308,161.7016544,0,0,22.69263814,2008,573782,18863,2
2698,0,13,267,5.49,74.53759893,0,0,21.36834917,2008,459280,23801,2
2699,130,13,71,12.759375,214.8029216,0,0,22.65212972,2008,1137649,44872,2
2700,0,13,91,5.368965517,52.35088381,0,0,19.10799812,2008,412118,21399,2
2701,110,13,99,8.88988764,140.0219481,0,0,23.36967438,2008,419284,11262,2
2702,0,13,283,11.5,68.43858503,0,0,18.76128956,2008,109749,6847,2
2703,30,13,75,11.5125,191.9155303,0,0,22.0792307,2008,325782,17067,2
2704,15,13,321,13.70291262,180.2305816,0,0,20.08683802,2008,310901,21701,2
