fips,wua_wind,wua_scaled,eard_wind,eard_scaled,eard_diff,eard_ratio
13079,38786.0,39801.0,26.11616524,26.79960534,0.6834400999999986,1.0261692363223842
13081,43305.0,48545.0,29.158988700000002,32.6872903,3.528301599999999,1.121002193742062
13087,270287.0,282115.0,181.99504858,189.9593141,7.964265519999998,1.0437608912008347
13089,0.0,0.0,0.0,0.0,0.0,
13091,37278.0,40938.0,25.100768520000003,27.56519292,2.4644243999999986,1.0981812328987606
13093,33549.0,35361.0,22.58988366,23.809975740000002,1.2200920800000006,1.054010551730305
13095,97255.0,106225.0,65.4856817,71.5255415,6.039859800000002,1.0922317618631434
13097,0.0,0.0,0.0,0.0,0.0,
13099,73477.0,78972.0,49.47500318,53.17500648,3.7000032999999988,1.0747853069668059
13101,57781.0,60463.0,38.90625854,40.71215642,1.8058978799999963,1.046416642148803
13103,435589.0,481397.0,293.29949726,324.14385598,30.844358720000002,1.1051633535282113
13105,7454.0,8746.0,5.019076360000001,5.889031640000001,0.8699552800000001,1.173329755835793
13107,55457.0,59402.0,37.34141638,39.99774268,2.6563263000000035,1.0711361956110141
13109,63556.0,71250.0,42.79479704,47.975475,5.180677960000004,1.1210585939958462
13113,0.0,0.0,0.0,0.0,0.0,
13119,1172.0,1172.0,0.78915448,0.78915448,0.0,1.0
13121,1.0,1.0,0.00067334,0.00067334,0.0,1.0
13125,1807.0,2025.0,1.21672538,1.3635135,0.14678812000000008,1.1206419479800775
13127,293297.0,322796.0,197.48860198,217.35145864,19.862856660000006,1.1005772305887889
13131,263434.0,290558.0,177.38064956,195.64432372000002,18.263674160000022,1.102963171040944
13133,8112.0,8513.0,5.46213408,5.73214342,0.27000933999999965,1.0494329388560157
13135,0.0,0.0,0.0,0.0,0.0,
13139,0.0,0.0,0.0,0.0,0.0,
13141,6486.0,7773.0,4.36728324,5.23387182,0.8665885800000002,1.198427382053654
13145,5807.0,6441.0,3.91008538,4.33698294,0.42689756000000045,1.1091785775787844
13147,1142.0,1727.0,0.76895428,1.16285818,0.3939039,1.5122591943957968
13149,41.0,239.0,0.02760694,0.16092826000000002,0.13332132000000002,5.829268292682928
13151,2656.0,3135.0,1.78839104,2.1109209,0.32252985999999995,1.1803463855421685
13153,48940.0,50344.0,32.9532596,33.89862896,0.9453693600000008,1.028688189619943
13155,48421.0,50722.0,32.60379614,34.15315148,1.5493553399999982,1.047520703826852
13157,5711.0,5711.0,3.84544474,3.84544474,0.0,1.0
13159,7570.0,7633.0,5.0971838,5.13960422,0.042420420000000014,1.0083223249669748
13161,74268.0,80446.0,50.007615120000004,54.167509640000006,4.159894520000002,1.0831852210911832
13163,13639.0,14253.0,9.18368426,9.59711502,0.4134307600000007,1.0450179631937826
13165,29625.0,32584.0,19.9476975,21.94011056,1.9924130600000005,1.0998818565400843
13167,12082.0,13620.0,8.13529388,9.1708908,1.0355969199999997,1.1272968051647079
13169,29027.0,30608.0,19.54504018,20.60959072,1.064550539999999,1.0544665311606436
13171,4430.0,5764.0,2.9828962000000003,3.88113176,0.8982355599999998,1.3011286681715575
13173,92975.0,102313.0,62.603786500000005,68.89143542000001,6.287648920000002,1.100435600968002
13175,75908.0,83747.0,51.11189272,56.39020498,5.27831226,1.1032697475891868
13177,47598.0,52596.0,32.04963732,35.41499064,3.365353319999997,1.105004411950082
13179,178063.0,199307.0,119.89694042,134.20137538,14.304434959999995,1.1193060882945922
13181,1074.0,1282.0,0.72316716,0.86322188,0.14005471999999997,1.1936685288640596
13183,170522.0,187752.0,114.81928348000001,126.42093168000001,11.6016482,1.1010426807098204
