fips,rt_mean,rt_median,rt_std,rt_cv,rt_skew,rt_p10,rt_p50,rt_p90,rt_p99,rt_max,rt_iqr,frac_rt_zero,frac_rt_low,frac_rt_medium,frac_rt_high,frac_rt_extreme,wd_mean,wd_median,wd_std,wd_cv,wd_skew,wd_p90,wd_p99,wd_max,capacity,damage_recovery_corr,n_events,n_damaging_events
48409,175.97487187548577,72.1395348753326,370.6821475995471,2.1064493109097415,4.332001273793213,0.0,72.1395348753326,347.5709301921429,2073.320232317055,2487.209302036371,167.41569765495166,0.1440677966101695,0.0,0.1271186440677966,0.3728813559322034,0.3559322033898305,5043.576271186441,2068.0,10626.711694949316,2.1069794771735473,4.331629143474609,9963.699999999999,59435.179999999986,71300.0,28.66666667,0.9999999285022254,118.0,101.0
48419,10331.333374658667,3462.000013848,17398.194675802803,1.6840221919929688,2.6498126495842564,0.0,3462.000013848,25702.8001028112,65501.28026200504,73596.00029438401,11559.000046236,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778,860.9444444444445,288.5,1449.849550517502,1.6840221919929685,2.6498126495842564,2141.9,5458.439999999993,6133.0,0.083333333,1.0,18.0,14.0
48423,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,49.58333333,0.0,1.0,0.0
48453,6.209637287541616,4.40792009812511,5.945679951415783,0.9574923101136019,0.8328519847258684,0.7379008235500263,4.40792009812511,13.284457683546524,16.476579639039777,16.831259856316805,6.119502365516033,0.2,0.0,0.6,0.2,0.0,8859.6,6289.0,8482.998870682466,0.9574923101136017,0.8328519847258682,18953.600000000002,23507.96,24014.0,1426.75,1.0,5.0,4.0
48455,27634.500110538003,17676.000070704,32030.395423059796,1.1590727277474973,1.0096019039268118,0.0,17676.000070704,86071.20034428482,91953.48036781393,92292.000369168,36558.000146232,0.1875,0.0,0.0,0.0,0.8125,2302.875,1473.0,2669.199607911518,1.1590727277474973,1.009601903926812,7172.600000000001,7662.79,7691.0,0.083333333,1.0,32.0,26.0
48457,9186.991296998232,2325.59999813952,13204.061472043006,1.437256338357185,2.2350010340360584,0.0,2325.59999813952,27282.479978174022,52261.9919581905,77349.59993812031,13478.39998921728,0.11956521739130435,0.0,0.010869565217391304,0.09782608695652174,0.7717391304347826,3827.913043478261,969.0,5501.692284419274,1.4372563383571852,2.2350010340360567,11367.700000000003,21775.830000000038,32229.0,0.416666667,0.9999999999999999,92.0,81.0
48469,950.0125224497285,227.72093025374147,1295.1301596992305,1.3632769348761553,1.3370306217341001,0.0,227.72093025374147,2935.200000273044,4335.027907380001,4746.139535325222,1758.0697676054015,0.13076923076923078,0.0,0.18461538461538463,0.12307692307692308,0.5615384615384615,3404.146153846154,816.0,4640.930994318239,1.363317197493037,1.337008764381603,10517.800000000008,15533.849999999997,17007.0,3.583333333,0.9999999974962552,130.0,113.0
48471,77.10774285525909,11.339658443162076,132.84327677103016,1.7228266818858082,2.1038295343667204,0.0,11.339658443162076,259.8330170580772,493.30246675572664,495.8709677042983,76.44022769818291,0.36585365853658536,0.0,0.14634146341463414,0.3170731707317073,0.17073170731707318,3385.2926829268295,498.0,5834.623181528887,1.7235210447105076,2.1035431509629965,11411.0,21664.2,21777.0,43.91666667,0.9999993909795857,41.0,26.0
48473,59.19675415748346,15.440993788819874,117.15365289080148,1.9790553478512183,4.091645949717515,0.0,15.440993788819874,135.2844720496894,504.03180124223627,773.0683229813665,63.900621118012424,0.27419354838709675,0.0,0.1935483870967742,0.3709677419354839,0.16129032258064516,2381.6935483870966,621.5,4715.92227010797,1.9800709765123363,4.090842170317013,5445.2,20287.28000000001,31116.0,40.25,0.9999993630601671,62.0,45.0
48477,36.672150411280846,1.837837837837838,76.8939040973621,2.096792886018173,3.13191694246008,0.0,1.837837837837838,83.56756756756758,308.6659459459462,353.1891891891892,35.837837837837846,0.21739130434782608,0.0,0.43478260869565216,0.2608695652173913,0.08695652173913043,339.2173913043478,17.0,711.2686129005991,2.0967928860181724,3.131916942460082,773.0,2855.160000000002,3267.0,9.25,1.0,23.0,18.0
