fips,earp_months_per_year,num_events,total_recovery_months,mean_recovery_per_event,max_recovery
13317,1.7665448977777778,6,2623.5555555555557,437.2592592592593,1041.3333333333333
13319,0.0,0,0.0,,
13321,27.580420758833785,56,40960.615378313756,731.4395603270314,3632.7692302103433
22001,76.3365262883689,145,113369.95617127884,781.8617666984748,9384.613135946098
22003,65.54174457961233,123,97338.26087802941,791.3679746181252,7176.2608701892395
22005,30.984291331709844,119,46015.81865284974,386.68755170461964,3690.6528497409327
22007,146.06899288,134,216932.0,1618.8955223880596,13918.8
22009,162.434925584,75,241237.6,3216.5013333333336,38095.2
22011,78.61683387500645,136,116756.51806666238,858.503809313694,7262.457830975303
22013,6.730257746666667,10,9995.333333333334,999.5333333333334,5470.0
22015,0.24401615898078124,6,362.39664802444713,60.39944133740786,276.2178770795409
22017,0.8368336547807854,7,1242.809954526369,177.5442792180527,668.3619908292557
22019,16.274062355394836,166,24169.160239098874,145.59735083794502,2354.949151816657
22021,18.07873010666667,19,26849.333333333332,1413.122807017544,6124.0
22023,78.42316164444445,197,116468.88888888889,591.2126339537507,4555.111111111111
22025,4.21039502,46,6253.0,135.93478260869566,1524.8
22027,18.673064880000002,5,27732.0,5546.4,27624.0
22029,11.502442773333334,53,17082.666666666668,322.31446540880506,3628.0
22031,1.4246682647283302,12,2115.823008774661,176.3185840645551,846.3716813859692
22033,9.804351848068192,115,14560.774420156522,126.61542974049149,2514.6714027505022
22035,0.0,0,0.0,,
22037,43.88762786,96,65179.0,678.9479166666666,3840.285714285714
22039,98.59227045122746,110,146422.71430663182,1331.1155846057438,14342.571430620366
22041,8.642358506201798,14,12835.058820509397,916.7899157506712,4927.058822370103
22043,238.05693278555447,37,353546.3997171629,9555.308100463863,42160.79996627136
22045,38.47722635057293,137,57143.829789664844,417.1082466398894,18658.46808590036
22047,30.100628792307692,128,44703.46153846154,349.2457932692308,3625.230769230769
22049,0.0,0,0.0,,
22051,43.77060968387946,174,65005.21235019374,373.5931744264008,15062.80308763994
22053,71.08716788434783,151,105573.95652173914,699.1652749784049,7487.130434782609
22055,15.315408456049605,150,22745.430920559604,151.63620613706402,3778.84921231012
22057,48.98705120764391,190,72752.32602792632,382.906979094349,4421.605016228415
22061,1.0600025417543861,6,1574.2456140350878,262.37426900584796,1136.421052631579
22063,25.80145765597981,117,38318.61712653312,327.50954809002667,2046.24181349893
22065,8.06795986386408,12,11981.999976036,998.4999980030001,8495.999983008
22067,11.69995583574547,6,17375.999993681457,2895.9999989469093,11025.818177808793
22069,8.25755824807348,42,12263.578946852227,291.98997492505305,2407.199999898644
22071,33.373877077167386,122,49564.67323665219,406.2678134151819,9552.74366143365
22073,2.244669644521739,9,3333.634782608696,370.40386473429953,1014.3652173913044
22075,55.601662629799925,164,82575.90909466232,503.5116408211117,4571.5909092987085
22077,58.954418368000006,113,87555.2,774.8247787610619,7330.6
22079,28.34132854948296,81,42090.665264922565,519.6378427768218,7889.623429641903
